pop_2012,chart_month,county,eligible_population_enrolled,location,month,opo,population_18_estimate,registry_enrollments,year,dummy_day,date,year_sp_2012,year_sp_2016,year_sp_2017,total_days
1493350,08 (Aug),Suffolk,29.96,"(40.820237, -73.119032)",8,New York Organ Donor Network,1160034,347531,2016,01,2016-08-01,1400,92,0,2891
77547,08 (Aug),Sullivan,27.8,"(41.705166, -74.711705)",8,Center for Donation and Transplant in New York,60239,16745,2016,01,2016-08-01,1400,92,0,2891
51125,08 (Aug),Tioga,38.08,"(42.120252, -76.29595)",8,Center for Donation and Transplant in New York,39714,15123,2016,01,2016-08-01,1400,92,0,2891
101564,08 (Aug),Tompkins,52.98,"(42.461024, -76.478784)",8,Finger Lakes Donor Recovery Network,78895,41802,2016,01,2016-08-01,1400,92,0,2891
182493,08 (Aug),Ulster,33.64,"(41.848374, -74.099412)",8,Center for Donation and Transplant in New York,141761,47688,2016,01,2016-08-01,1400,92,0,2891
65707,08 (Aug),Warren,29.31,"(43.403024, -73.716044)",8,Center for Donation and Transplant in New York,51041,14958,2016,01,2016-08-01,1400,92,0,2891
63216,08 (Aug),Washington,32.1,"(43.289513, -73.454761)",8,Center for Donation and Transplant in New York,49106,15763,2016,01,2016-08-01,1400,92,0,2891
93772,08 (Aug),Wayne,31.58,"(43.144336, -77.117995)",8,Finger Lakes Donor Recovery Network,72842,23002,2016,01,2016-08-01,1400,92,0,2891
949113,08 (Aug),Westchester,26.04,"(41.039278, -73.805386)",8,New York Organ Donor Network,737271,192012,2016,01,2016-08-01,1400,92,0,2891
42155,08 (Aug),Wyoming,38.35,"(42.723641, -78.204473)",8,UNYTS,32746,12558,2016,01,2016-08-01,1400,92,0,2891
25348,08 (Aug),Yates,36.57,"(42.634338, -77.078311)",8,Finger Lakes Donor Recovery Network,19690,7200,2016,01,2016-08-01,1400,92,0,2891
19378102,08 (Aug),TOTAL NYS,27.91,NA,8,NA,15052907,4200967,2016,01,2016-08-01,1400,92,0,2891
304204,09 (Sep),Albany,33.53,"(42.678066, -73.814233)",9,Center for Donation and Transplant in New York,236306,79240,2016,01,2016-09-01,1431,123,0,2922
48946,09 (Sep),Allegany,36.36,"(42.226801, -78.020567)",9,UNYTS,38021,13825,2016,01,2016-09-01,1431,123,0,2922
1385108,09 (Sep),Bronx,16.56,"(40.85589, -73.868294)",9,New York Organ Donor Network,1075952,178133,2016,01,2016-09-01,1431,123,0,2922
200600,09 (Sep),Broome,36.84,"(42.122015, -75.933191)",9,Center for Donation and Transplant in New York,155826,57409,2016,01,2016-09-01,1431,123,0,2922
80317,09 (Sep),Cattauragus,35.71,"(42.224267, -78.606673)",9,UNYTS,62390,22278,2016,01,2016-09-01,1431,123,0,2922
80026,09 (Sep),Cayuga,33.95,"(42.940095, -76.560755)",9,Finger Lakes Donor Recovery Network,62164,21103,2016,01,2016-09-01,1431,123,0,2922
88830,09 (Sep),Chemung,41.5,"(42.116644, -76.812331)",9,Finger Lakes Donor Recovery Network,69003,28636,2016,01,2016-09-01,1431,123,0,2922
50477,09 (Sep),Chenango,31.91,"(42.481798, -75.570013)",9,Finger Lakes Donor Recovery Network,39211,12511,2016,01,2016-09-01,1431,123,0,2922
82128,09 (Sep),Clinton,37.28,"(44.731944, -73.548883)",9,Center for Donation and Transplant in New York,63797,23782,2016,01,2016-09-01,1431,123,0,2922
63096,09 (Sep),Columbia,41.05,"(42.276913, -73.682168)",9,Center for Donation and Transplant in New York,49013,20119,2016,01,2016-09-01,1431,123,0,2922
49336,09 (Sep),Cortland,37.52,"(42.597101, -76.143291)",9,Finger Lakes Donor Recovery Network,38324,14378,2016,01,2016-09-01,1431,123,0,2922
47980,09 (Sep),Delaware,30.69,"(42.242972, -74.997944)",9,Center for Donation and Transplant in New York,37271,11439,2016,01,2016-09-01,1431,123,0,2922
297488,09 (Sep),Dutchess,33.69,"(41.686216, -73.840468)",9,Center for Donation and Transplant in New York,231089,77848,2016,01,2016-09-01,1431,123,0,2922
919040,09 (Sep),Erie,38.68,"(42.888143, -78.795544)",9,UNYTS,713910,276122,2016,01,2016-09-01,1431,123,0,2922
39370,09 (Sep),Essex,40.6,"(44.166026, -73.685145)",9,Center for Donation and Transplant in New York,30583,12417,2016,01,2016-09-01,1431,123,0,2922
51599,09 (Sep),Franklin,35.45,"(44.705699, -74.340621)",9,Center for Donation and Transplant in New York,40082,14211,2016,01,2016-09-01,1431,123,0,2922
55531,09 (Sep),Fulton,31.14,"(43.06014, -74.331296)",9,Center for Donation and Transplant in New York,43136,13432,2016,01,2016-09-01,1431,123,0,2922
60079,09 (Sep),Genesee,39.75,"(43.000121, -78.172679)",9,UNYTS,46669,18549,2016,01,2016-09-01,1431,123,0,2922
49221,09 (Sep),Greene,37.85,"(42.298326, -73.973376)",9,Center for Donation and Transplant in New York,38235,14472,2016,01,2016-09-01,1431,123,0,2922
4836,09 (Sep),Hamilton,42.05,"(43.618468, -74.395268)",9,Center for Donation and Transplant in New York,3757,1580,2016,01,2016-09-01,1431,123,0,2922
64519,09 (Sep),Herkimer,36.78,"(43.070026, -74.994246)",9,Center for Donation and Transplant in New York,50118,18431,2016,01,2016-09-01,1431,123,0,2922
116229,09 (Sep),Jefferson,43.16,"(44.019295, -75.898971)",9,Finger Lakes Donor Recovery Network,90287,38969,2016,01,2016-09-01,1431,123,0,2922
2504700,09 (Sep),Kings,19.84,"(40.65642, -73.950691)",9,New York Organ Donor Network,1945651,385954,2016,01,2016-09-01,1431,123,0,2922
27087,09 (Sep),Lewis,40.83,"(43.785537, -75.446296)",9,Finger Lakes Donor Recovery Network,21041,8590,2016,01,2016-09-01,1431,123,0,2922
65393,09 (Sep),Livingston,37.57,"(42.763754, -77.765392)",9,Finger Lakes Donor Recovery Network,50797,19086,2016,01,2016-09-01,1431,123,0,2922
73442,09 (Sep),Madison,37.48,"(42.986917, -75.720031)",9,Finger Lakes Donor Recovery Network,57050,21384,2016,01,2016-09-01,1431,123,0,2922
744344,09 (Sep),Monroe,33.88,"(43.161748, -77.620143)",9,Finger Lakes Donor Recovery Network,578206,195916,2016,01,2016-09-01,1431,123,0,2922
50219,09 (Sep),Montgomery,29.85,"(42.933637, -74.341972)",9,Center for Donation and Transplant in New York,39010,11643,2016,01,2016-09-01,1431,123,0,2922
1339532,09 (Sep),Nassau,24.17,"(40.715749, -73.601185)",9,New York Organ Donor Network,1040548,251477,2016,01,2016-09-01,1431,123,0,2922
1585873,09 (Sep),New York,39.14,"(40.726966, -74.005966)",9,New York Organ Donor Network,1231906,482219,2016,01,2016-09-01,1431,123,0,2922
216469,09 (Sep),Niagara,42.87,"(43.134634, -78.856419)",9,UNYTS,168153,72082,2016,01,2016-09-01,1431,123,0,2922
234878,09 (Sep),Oneida,22.41,"(43.149482, -75.361773)",9,Center for Donation and Transplant in New York,182453,40880,2016,01,2016-09-01,1431,123,0,2922
467026,09 (Sep),Onondaga,36.91,"(43.065629, -76.168033)",9,Finger Lakes Donor Recovery Network,362786,133914,2016,01,2016-09-01,1431,123,0,2922
107931,09 (Sep),Ontario,44.75,"(42.894571, -77.252045)",9,Finger Lakes Donor Recovery Network,83841,37517,2016,01,2016-09-01,1431,123,0,2922
372813,09 (Sep),Orange,28.59,"(41.422459, -74.241929)",9,New York Organ Donor Network,289601,82804,2016,01,2016-09-01,1431,123,0,2922
42883,09 (Sep),Orleans,11.1,"(43.248394, -78.218438)",9,UNYTS,33312,3698,2016,01,2016-09-01,1431,123,0,2922
122109,09 (Sep),Oswego,33.2,"(43.39123, -76.31133)",9,Finger Lakes Donor Recovery Network,94854,31491,2016,01,2016-09-01,1431,123,0,2922
62259,09 (Sep),Otsego,37.04,"(42.564852, -75.060334)",9,Center for Donation and Transplant in New York,48363,17912,2016,01,2016-09-01,1431,123,0,2922
99710,09 (Sep),Putnam,36.61,"(41.41131, -73.717443)",9,New York Organ Donor Network,77455,28356,2016,01,2016-09-01,1431,123,0,2922
2230722,09 (Sep),Queens,15.59,"(40.749338, -73.789673)",9,New York Organ Donor Network,1732825,270074,2016,01,2016-09-01,1431,123,0,2922
159429,09 (Sep),Rensselaer,34.76,"(42.70098, -73.628669)",9,Center for Donation and Transplant in New York,123844,43046,2016,01,2016-09-01,1431,123,0,2922
468730,09 (Sep),Richmond,19.75,"(40.566763, -74.148102)",9,New York Organ Donor Network,364109,71905,2016,01,2016-09-01,1431,123,0,2922
311687,09 (Sep),Rockland,23.04,"(41.127287, -74.017033)",9,New York Organ Donor Network,242118,55790,2016,01,2016-09-01,1431,123,0,2922
219607,09 (Sep),Saratoga,48.22,"(43.00894, -73.786779)",9,Center for Donation and Transplant in New York,170591,82262,2016,01,2016-09-01,1431,123,0,2922
154727,09 (Sep),Schenectady,39.37,"(42.809233, -73.946838)",9,Center for Donation and Transplant in New York,120192,47324,2016,01,2016-09-01,1431,123,0,2922
32749,09 (Sep),Schoharie,36.34,"(42.643426, -74.434606)",9,Center for Donation and Transplant in New York,25439,9245,2016,01,2016-09-01,1431,123,0,2922
18343,09 (Sep),Schuyler,38.69,"(42.38593, -76.872032)",9,Finger Lakes Donor Recovery Network,14249,5513,2016,01,2016-09-01,1431,123,0,2922
35251,09 (Sep),Seneca,19.39,"(42.833627, -76.82753)",9,Finger Lakes Donor Recovery Network,27383,5310,2016,01,2016-09-01,1431,123,0,2922
111944,09 (Sep),St Lawrence,24.33,"(44.689468, -75.242045)",9,Center for Donation and Transplant in New York,86958,21161,2016,01,2016-09-01,1431,123,0,2922
98990,09 (Sep),Steuben,38.48,"(42.270053, -77.324618)",9,Finger Lakes Donor Recovery Network,76895,29586,2016,01,2016-09-01,1431,123,0,2922
1493350,09 (Sep),Suffolk,30.2,"(40.820237, -73.119032)",9,New York Organ Donor Network,1160034,350280,2016,01,2016-09-01,1431,123,0,2922
77547,09 (Sep),Sullivan,28.08,"(41.705166, -74.711705)",9,Center for Donation and Transplant in New York,60239,16915,2016,01,2016-09-01,1431,123,0,2922
51125,09 (Sep),Tioga,38.35,"(42.120252, -76.29595)",9,Center for Donation and Transplant in New York,39714,15231,2016,01,2016-09-01,1431,123,0,2922
101564,09 (Sep),Tompkins,53.31,"(42.461024, -76.478784)",9,Finger Lakes Donor Recovery Network,78895,42062,2016,01,2016-09-01,1431,123,0,2922
182493,09 (Sep),Ulster,33.89,"(41.848374, -74.099412)",9,Center for Donation and Transplant in New York,141761,48036,2016,01,2016-09-01,1431,123,0,2922
65707,09 (Sep),Warren,29.48,"(43.403024, -73.716044)",9,Center for Donation and Transplant in New York,51041,15048,2016,01,2016-09-01,1431,123,0,2922
63216,09 (Sep),Washington,32.36,"(43.289513, -73.454761)",9,Center for Donation and Transplant in New York,49106,15893,2016,01,2016-09-01,1431,123,0,2922
93772,09 (Sep),Wayne,31.79,"(43.144336, -77.117995)",9,Finger Lakes Donor Recovery Network,72842,23153,2016,01,2016-09-01,1431,123,0,2922
949113,09 (Sep),Westchester,26.31,"(41.039278, -73.805386)",9,New York Organ Donor Network,737271,193980,2016,01,2016-09-01,1431,123,0,2922
42155,09 (Sep),Wyoming,38.54,"(42.723641, -78.204473)",9,UNYTS,32746,12621,2016,01,2016-09-01,1431,123,0,2922
25348,09 (Sep),Yates,36.73,"(42.634338, -77.078311)",9,Finger Lakes Donor Recovery Network,19690,7232,2016,01,2016-09-01,1431,123,0,2922
19378102,09 (Sep),TOTAL NYS,28.18,NA,9,NA,15052907,4242099,2016,01,2016-09-01,1431,123,0,2922
304204,10 (Oct),Albany,33.75,"(42.678066, -73.814233)",10,Center for Donation and Transplant in New York,236306,79756,2016,01,2016-10-01,1461,153,0,2952
48946,10 (Oct),Allegany,36.54,"(42.226801, -78.020567)",10,UNYTS,38021,13892,2016,01,2016-10-01,1461,153,0,2952
1385108,10 (Oct),Bronx,16.97,"(40.85589, -73.868294)",10,New York Organ Donor Network,1075952,182575,2016,01,2016-10-01,1461,153,0,2952
200600,10 (Oct),Broome,37.08,"(42.122015, -75.933191)",10,Center for Donation and Transplant in New York,155826,57788,2016,01,2016-10-01,1461,153,0,2952
80317,10 (Oct),Cattauragus,35.71,"(42.224267, -78.606673)",10,UNYTS,62390,22278,2016,01,2016-10-01,1461,153,0,2952
80026,10 (Oct),Cayuga,34.19,"(42.940095, -76.560755)",10,Finger Lakes Donor Recovery Network,62164,21252,2016,01,2016-10-01,1461,153,0,2952
134905,10 (Oct),Chautauqua,39.54,"(42.246904, -79.315313)",10,UNYTS,104794,41431,2016,01,2016-10-01,1461,153,0,2952
88830,10 (Oct),Chemung,41.74,"(42.116644, -76.812331)",10,Finger Lakes Donor Recovery Network,69003,28801,2016,01,2016-10-01,1461,153,0,2952
50477,10 (Oct),Chenango,32.19,"(42.481798, -75.570013)",10,Finger Lakes Donor Recovery Network,39211,12622,2016,01,2016-10-01,1461,153,0,2952
82128,10 (Oct),Clinton,37.48,"(44.731944, -73.548883)",10,Center for Donation and Transplant in New York,63797,23909,2016,01,2016-10-01,1461,153,0,2952
63096,10 (Oct),Columbia,41.29,"(42.276913, -73.682168)",10,Center for Donation and Transplant in New York,49013,20238,2016,01,2016-10-01,1461,153,0,2952
49336,10 (Oct),Cortland,37.74,"(42.597101, -76.143291)",10,Finger Lakes Donor Recovery Network,38324,14465,2016,01,2016-10-01,1461,153,0,2952
47980,10 (Oct),Delaware,30.82,"(42.242972, -74.997944)",10,Center for Donation and Transplant in New York,37271,11486,2016,01,2016-10-01,1461,153,0,2952
297488,10 (Oct),Dutchess,34,"(41.686216, -73.840468)",10,Center for Donation and Transplant in New York,231089,78559,2016,01,2016-10-01,1461,153,0,2952
919040,10 (Oct),Erie,38.93,"(42.888143, -78.795544)",10,UNYTS,713910,277949,2016,01,2016-10-01,1461,153,0,2952
39370,10 (Oct),Essex,40.82,"(44.166026, -73.685145)",10,Center for Donation and Transplant in New York,30583,12484,2016,01,2016-10-01,1461,153,0,2952
51599,10 (Oct),Franklin,35.64,"(44.705699, -74.340621)",10,Center for Donation and Transplant in New York,40082,14287,2016,01,2016-10-01,1461,153,0,2952
55531,10 (Oct),Fulton,31.3,"(43.06014, -74.331296)",10,Center for Donation and Transplant in New York,43136,13503,2016,01,2016-10-01,1461,153,0,2952
60079,10 (Oct),Genesee,39.97,"(43.000121, -78.172679)",10,UNYTS,46669,18653,2016,01,2016-10-01,1461,153,0,2952
49221,10 (Oct),Greene,38.1,"(42.298326, -73.973376)",10,Center for Donation and Transplant in New York,38235,14566,2016,01,2016-10-01,1461,153,0,2952
4836,10 (Oct),Hamilton,42.32,"(43.618468, -74.395268)",10,Center for Donation and Transplant in New York,3757,1590,2016,01,2016-10-01,1461,153,0,2952
64519,10 (Oct),Herkimer,37,"(43.070026, -74.994246)",10,Center for Donation and Transplant in New York,50118,18546,2016,01,2016-10-01,1461,153,0,2952
116229,10 (Oct),Jefferson,43.46,"(44.019295, -75.898971)",10,Finger Lakes Donor Recovery Network,90287,39243,2016,01,2016-10-01,1461,153,0,2952
2504700,10 (Oct),Kings,20.22,"(40.65642, -73.950691)",10,New York Organ Donor Network,1945651,393374,2016,01,2016-10-01,1461,153,0,2952
27087,10 (Oct),Lewis,41.04,"(43.785537, -75.446296)",10,Finger Lakes Donor Recovery Network,21041,8635,2016,01,2016-10-01,1461,153,0,2952
65393,10 (Oct),Livingston,37.84,"(42.763754, -77.765392)",10,Finger Lakes Donor Recovery Network,50797,19224,2016,01,2016-10-01,1461,153,0,2952
73442,10 (Oct),Madison,37.8,"(42.986917, -75.720031)",10,Finger Lakes Donor Recovery Network,57050,21563,2016,01,2016-10-01,1461,153,0,2952
744344,10 (Oct),Monroe,34.2,"(43.161748, -77.620143)",10,Finger Lakes Donor Recovery Network,578206,197766,2016,01,2016-10-01,1461,153,0,2952
50219,10 (Oct),Montgomery,30.05,"(42.933637, -74.341972)",10,Center for Donation and Transplant in New York,39010,11722,2016,01,2016-10-01,1461,153,0,2952
1339532,10 (Oct),Nassau,24.35,"(40.715749, -73.601185)",10,New York Organ Donor Network,1040548,253366,2016,01,2016-10-01,1461,153,0,2952
1585873,10 (Oct),New York,39.81,"(40.726966, -74.005966)",10,New York Organ Donor Network,1231906,490467,2016,01,2016-10-01,1461,153,0,2952
216469,10 (Oct),Niagara,43.11,"(43.134634, -78.856419)",10,UNYTS,168153,72495,2016,01,2016-10-01,1461,153,0,2952
234878,10 (Oct),Oneida,22.61,"(43.149482, -75.361773)",10,Center for Donation and Transplant in New York,182453,41245,2016,01,2016-10-01,1461,153,0,2952
467026,10 (Oct),Onondaga,37.17,"(43.065629, -76.168033)",10,Finger Lakes Donor Recovery Network,362786,134848,2016,01,2016-10-01,1461,153,0,2952
107931,10 (Oct),Ontario,45.08,"(42.894571, -77.252045)",10,Finger Lakes Donor Recovery Network,83841,37792,2016,01,2016-10-01,1461,153,0,2952
372813,10 (Oct),Orange,28.8,"(41.422459, -74.241929)",10,New York Organ Donor Network,289601,83398,2016,01,2016-10-01,1461,153,0,2952
42883,10 (Oct),Orleans,11.22,"(43.248394, -78.218438)",10,UNYTS,33312,3738,2016,01,2016-10-01,1461,153,0,2952
122109,10 (Oct),Oswego,33.4,"(43.39123, -76.31133)",10,Finger Lakes Donor Recovery Network,94854,31680,2016,01,2016-10-01,1461,153,0,2952
62259,10 (Oct),Otsego,37.2,"(42.564852, -75.060334)",10,Center for Donation and Transplant in New York,48363,17992,2016,01,2016-10-01,1461,153,0,2952
99710,10 (Oct),Putnam,36.89,"(41.41131, -73.717443)",10,New York Organ Donor Network,77455,28576,2016,01,2016-10-01,1461,153,0,2952
2230722,10 (Oct),Queens,15.84,"(40.749338, -73.789673)",10,New York Organ Donor Network,1732825,274565,2016,01,2016-10-01,1461,153,0,2952
159429,10 (Oct),Rensselaer,35.01,"(42.70098, -73.628669)",10,Center for Donation and Transplant in New York,123844,43358,2016,01,2016-10-01,1461,153,0,2952
468730,10 (Oct),Richmond,19.94,"(40.566763, -74.148102)",10,New York Organ Donor Network,364109,72594,2016,01,2016-10-01,1461,153,0,2952
311687,10 (Oct),Rockland,23.21,"(41.127287, -74.017033)",10,New York Organ Donor Network,242118,56198,2016,01,2016-10-01,1461,153,0,2952
219607,10 (Oct),Saratoga,48.56,"(43.00894, -73.786779)",10,Center for Donation and Transplant in New York,170591,82843,2016,01,2016-10-01,1461,153,0,2952
154727,10 (Oct),Schenectady,39.6,"(42.809233, -73.946838)",10,Center for Donation and Transplant in New York,120192,47591,2016,01,2016-10-01,1461,153,0,2952
32749,10 (Oct),Schoharie,36.57,"(42.643426, -74.434606)",10,Center for Donation and Transplant in New York,25439,9303,2016,01,2016-10-01,1461,153,0,2952
18343,10 (Oct),Schuyler,38.99,"(42.38593, -76.872032)",10,Finger Lakes Donor Recovery Network,14249,5556,2016,01,2016-10-01,1461,153,0,2952
35251,10 (Oct),Seneca,19.49,"(42.833627, -76.82753)",10,Finger Lakes Donor Recovery Network,27383,5338,2016,01,2016-10-01,1461,153,0,2952
111944,10 (Oct),St Lawrence,24.33,"(44.689468, -75.242045)",10,Center for Donation and Transplant in New York,86958,21161,2016,01,2016-10-01,1461,153,0,2952
98990,10 (Oct),Steuben,38.72,"(42.270053, -77.324618)",10,Finger Lakes Donor Recovery Network,76895,29776,2016,01,2016-10-01,1461,153,0,2952
1493350,10 (Oct),Suffolk,30.41,"(40.820237, -73.119032)",10,New York Organ Donor Network,1160034,352716,2016,01,2016-10-01,1461,153,0,2952
77547,10 (Oct),Sullivan,28.35,"(41.705166, -74.711705)",10,Center for Donation and Transplant in New York,60239,17077,2016,01,2016-10-01,1461,153,0,2952
51125,10 (Oct),Tioga,38.62,"(42.120252, -76.29595)",10,Center for Donation and Transplant in New York,39714,15337,2016,01,2016-10-01,1461,153,0,2952
101564,10 (Oct),Tompkins,53.7,"(42.461024, -76.478784)",10,Finger Lakes Donor Recovery Network,78895,42367,2016,01,2016-10-01,1461,153,0,2952
182493,10 (Oct),Ulster,34.08,"(41.848374, -74.099412)",10,Center for Donation and Transplant in New York,141761,48319,2016,01,2016-10-01,1461,153,0,2952
65707,10 (Oct),Warren,29.63,"(43.403024, -73.716044)",10,Center for Donation and Transplant in New York,51041,15123,2016,01,2016-10-01,1461,153,0,2952
63216,10 (Oct),Washington,32.6,"(43.289513, -73.454761)",10,Center for Donation and Transplant in New York,49106,16011,2016,01,2016-10-01,1461,153,0,2952
93772,10 (Oct),Wayne,32,"(43.144336, -77.117995)",10,Finger Lakes Donor Recovery Network,72842,23312,2016,01,2016-10-01,1461,153,0,2952
949113,10 (Oct),Westchester,26.55,"(41.039278, -73.805386)",10,New York Organ Donor Network,737271,195709,2016,01,2016-10-01,1461,153,0,2952
42155,10 (Oct),Wyoming,38.71,"(42.723641, -78.204473)",10,UNYTS,32746,12677,2016,01,2016-10-01,1461,153,0,2952
25348,10 (Oct),Yates,36.96,"(42.634338, -77.078311)",10,Finger Lakes Donor Recovery Network,19690,7277,2016,01,2016-10-01,1461,153,0,2952
19378102,10 (Oct),TOTAL NYS,28.48,NA,10,NA,15052907,4287724,2016,01,2016-10-01,1461,153,0,2952
304204,11 (Nov),Albany,34.02,"(42.678066, -73.814233)",11,Center for Donation and Transplant in New York,236306,80381,2016,01,2016-11-01,1492,184,0,2983
48946,11 (Nov),Allegany,36.77,"(42.226801, -78.020567)",11,UNYTS,38021,13979,2016,01,2016-11-01,1492,184,0,2983
1385108,11 (Nov),Bronx,17.15,"(40.85589, -73.868294)",11,New York Organ Donor Network,1075952,184579,2016,01,2016-11-01,1492,184,0,2983
200600,11 (Nov),Broome,37.32,"(42.122015, -75.933191)",11,Center for Donation and Transplant in New York,155826,58157,2016,01,2016-11-01,1492,184,0,2983
80317,11 (Nov),Cattauragus,35.71,"(42.224267, -78.606673)",11,UNYTS,62390,22278,2016,01,2016-11-01,1492,184,0,2983
80026,11 (Nov),Cayuga,34.41,"(42.940095, -76.560755)",11,Finger Lakes Donor Recovery Network,62164,21388,2016,01,2016-11-01,1492,184,0,2983
