Year,Month,County,2012 Census Population,Population 18+ Estimate, Registry Enrollments,% Eligible Population Enrolled,OPO,Location,Chart Month
2016,10,Columbia,63096,49013,20238,41.29,Center for Donation and Transplant in New York,"(42.276913, -73.682168)",10 (Oct)
2016,10,Cortland,49336,38324,14465,37.74,Finger Lakes Donor Recovery Network,"(42.597101, -76.143291)",10 (Oct)
2016,10,Delaware,47980,37271,11486,30.82,Center for Donation and Transplant in New York,"(42.242972, -74.997944)",10 (Oct)
2016,10,Dutchess,297488,231089,78559,34,Center for Donation and Transplant in New York,"(41.686216, -73.840468)",10 (Oct)
2016,10,Erie,919040,713910,277949,38.93,UNYTS,"(42.888143, -78.795544)",10 (Oct)
2016,10,Essex,39370,30583,12484,40.82,Center for Donation and Transplant in New York,"(44.166026, -73.685145)",10 (Oct)
2016,10,Franklin,51599,40082,14287,35.64,Center for Donation and Transplant in New York,"(44.705699, -74.340621)",10 (Oct)
2016,10,Fulton,55531,43136,13503,31.3,Center for Donation and Transplant in New York,"(43.06014, -74.331296)",10 (Oct)
2016,10,Genesee,60079,46669,18653,39.97,UNYTS,"(43.000121, -78.172679)",10 (Oct)
2016,10,Greene,49221,38235,14566,38.1,Center for Donation and Transplant in New York,"(42.298326, -73.973376)",10 (Oct)
2016,10,Hamilton,4836,3757,1590,42.32,Center for Donation and Transplant in New York,"(43.618468, -74.395268)",10 (Oct)
2016,10,Herkimer,64519,50118,18546,37,Center for Donation and Transplant in New York,"(43.070026, -74.994246)",10 (Oct)
2016,10,Jefferson,116229,90287,39243,43.46,Finger Lakes Donor Recovery Network,"(44.019295, -75.898971)",10 (Oct)
2016,10,Kings,2504700,1945651,393374,20.22,New York Organ Donor Network,"(40.65642, -73.950691)",10 (Oct)
2016,10,Lewis,27087,21041,8635,41.04,Finger Lakes Donor Recovery Network,"(43.785537, -75.446296)",10 (Oct)
2016,10,Livingston,65393,50797,19224,37.84,Finger Lakes Donor Recovery Network,"(42.763754, -77.765392)",10 (Oct)
2016,10,Madison,73442,57050,21563,37.8,Finger Lakes Donor Recovery Network,"(42.986917, -75.720031)",10 (Oct)
2016,10,Monroe,744344,578206,197766,34.2,Finger Lakes Donor Recovery Network,"(43.161748, -77.620143)",10 (Oct)
2016,10,Montgomery,50219,39010,11722,30.05,Center for Donation and Transplant in New York,"(42.933637, -74.341972)",10 (Oct)
2016,10,Nassau,1339532,1040548,253366,24.35,New York Organ Donor Network,"(40.715749, -73.601185)",10 (Oct)
2016,10,New York,1585873,1231906,490467,39.81,New York Organ Donor Network,"(40.726966, -74.005966)",10 (Oct)
2016,10,Niagara,216469,168153,72495,43.11,UNYTS,"(43.134634, -78.856419)",10 (Oct)
2016,10,Oneida,234878,182453,41245,22.61,Center for Donation and Transplant in New York,"(43.149482, -75.361773)",10 (Oct)
2016,10,Onondaga,467026,362786,134848,37.17,Finger Lakes Donor Recovery Network,"(43.065629, -76.168033)",10 (Oct)
2016,10,Ontario,107931,83841,37792,45.08,Finger Lakes Donor Recovery Network,"(42.894571, -77.252045)",10 (Oct)
2016,10,Orange,372813,289601,83398,28.8,New York Organ Donor Network,"(41.422459, -74.241929)",10 (Oct)
2016,10,Orleans,42883,33312,3738,11.22,UNYTS,"(43.248394, -78.218438)",10 (Oct)
2016,10,Oswego,122109,94854,31680,33.4,Finger Lakes Donor Recovery Network,"(43.39123, -76.31133)",10 (Oct)
2016,10,Otsego,62259,48363,17992,37.2,Center for Donation and Transplant in New York,"(42.564852, -75.060334)",10 (Oct)
2016,10,Out of State,0,0,182,0,,,10 (Oct)
2016,10,Putnam,99710,77455,28576,36.89,New York Organ Donor Network,"(41.41131, -73.717443)",10 (Oct)
2016,10,Queens,2230722,1732825,274565,15.84,New York Organ Donor Network,"(40.749338, -73.789673)",10 (Oct)
2016,10,Rensselaer,159429,123844,43358,35.01,Center for Donation and Transplant in New York,"(42.70098, -73.628669)",10 (Oct)
2016,10,Richmond,468730,364109,72594,19.94,New York Organ Donor Network,"(40.566763, -74.148102)",10 (Oct)
2016,10,Rockland,311687,242118,56198,23.21,New York Organ Donor Network,"(41.127287, -74.017033)",10 (Oct)
2016,10,Saratoga,219607,170591,82843,48.56,Center for Donation and Transplant in New York,"(43.00894, -73.786779)",10 (Oct)
2016,10,Schenectady,154727,120192,47591,39.6,Center for Donation and Transplant in New York,"(42.809233, -73.946838)",10 (Oct)
2016,10,Schoharie,32749,25439,9303,36.57,Center for Donation and Transplant in New York,"(42.643426, -74.434606)",10 (Oct)
2016,10,Schuyler,18343,14249,5556,38.99,Finger Lakes Donor Recovery Network,"(42.38593, -76.872032)",10 (Oct)
2016,10,Seneca,35251,27383,5338,19.49,Finger Lakes Donor Recovery Network,"(42.833627, -76.82753)",10 (Oct)
2016,10,St Lawrence,111944,86958,21161,24.33,Center for Donation and Transplant in New York,"(44.689468, -75.242045)",10 (Oct)
2016,10,Steuben,98990,76895,29776,38.72,Finger Lakes Donor Recovery Network,"(42.270053, -77.324618)",10 (Oct)
2016,10,Suffolk,1493350,1160034,352716,30.41,New York Organ Donor Network,"(40.820237, -73.119032)",10 (Oct)
2016,10,Sullivan,77547,60239,17077,28.35,Center for Donation and Transplant in New York,"(41.705166, -74.711705)",10 (Oct)
2016,10,Tioga,51125,39714,15337,38.62,Center for Donation and Transplant in New York,"(42.120252, -76.29595)",10 (Oct)
2016,10,Tompkins,101564,78895,42367,53.7,Finger Lakes Donor Recovery Network,"(42.461024, -76.478784)",10 (Oct)
2016,10,Ulster,182493,141761,48319,34.08,Center for Donation and Transplant in New York,"(41.848374, -74.099412)",10 (Oct)
2016,10,Unknown,0,0,25580,0,,,10 (Oct)
2016,10,Warren,65707,51041,15123,29.63,Center for Donation and Transplant in New York,"(43.403024, -73.716044)",10 (Oct)
2016,10,Washington,63216,49106,16011,32.6,Center for Donation and Transplant in New York,"(43.289513, -73.454761)",10 (Oct)
2016,10,Wayne,93772,72842,23312,32,Finger Lakes Donor Recovery Network,"(43.144336, -77.117995)",10 (Oct)
2016,10,Westchester,949113,737271,195709,26.55,New York Organ Donor Network,"(41.039278, -73.805386)",10 (Oct)
2016,10,Wyoming,42155,32746,12677,38.71,UNYTS,"(42.723641, -78.204473)",10 (Oct)
2016,10,Yates,25348,19690,7277,36.96,Finger Lakes Donor Recovery Network,"(42.634338, -77.078311)",10 (Oct)
2016,10,TOTAL NYS,19378102,15052907,4287724,28.48,,,10 (Oct)
2016,11,Albany,304204,236306,80381,34.02,Center for Donation and Transplant in New York,"(42.678066, -73.814233)",11 (Nov)
2016,11,Allegany,48946,38021,13979,36.77,UNYTS,"(42.226801, -78.020567)",11 (Nov)
2016,11,Bronx,1385108,1075952,184579,17.15,New York Organ Donor Network,"(40.85589, -73.868294)",11 (Nov)
2016,11,Broome,200600,155826,58157,37.32,Center for Donation and Transplant in New York,"(42.122015, -75.933191)",11 (Nov)
2016,11,Cattauragus,80317,62390,22278,35.71,UNYTS,"(42.224267, -78.606673)",11 (Nov)
2016,11,Cayuga,80026,62164,21388,34.41,Finger Lakes Donor Recovery Network,"(42.940095, -76.560755)",11 (Nov)
2016,11,Chautauqua,134905,104794,41612,39.71,UNYTS,"(42.246904, -79.315313)",11 (Nov)
2016,11,Chemung,88830,69003,28977,41.99,Finger Lakes Donor Recovery Network,"(42.116644, -76.812331)",11 (Nov)
2016,11,Chenango,50477,39211,12714,32.42,Finger Lakes Donor Recovery Network,"(42.481798, -75.570013)",11 (Nov)
2016,11,Clinton,82128,63797,24077,37.74,Center for Donation and Transplant in New York,"(44.731944, -73.548883)",11 (Nov)
2016,11,Columbia,63096,49013,20335,41.49,Center for Donation and Transplant in New York,"(42.276913, -73.682168)",11 (Nov)
2016,11,Cortland,49336,38324,14520,37.89,Finger Lakes Donor Recovery Network,"(42.597101, -76.143291)",11 (Nov)
2016,11,Delaware,47980,37271,11558,31.01,Center for Donation and Transplant in New York,"(42.242972, -74.997944)",11 (Nov)
2016,11,Dutchess,297488,231089,79123,34.24,Center for Donation and Transplant in New York,"(41.686216, -73.840468)",11 (Nov)
2016,11,Erie,919040,713910,279953,39.21,UNYTS,"(42.888143, -78.795544)",11 (Nov)
2016,11,Essex,39370,30583,12580,41.13,Center for Donation and Transplant in New York,"(44.166026, -73.685145)",11 (Nov)
2016,11,Franklin,51599,40082,14388,35.9,Center for Donation and Transplant in New York,"(44.705699, -74.340621)",11 (Nov)
2016,11,Fulton,55531,43136,13605,31.54,Center for Donation and Transplant in New York,"(43.06014, -74.331296)",11 (Nov)
2016,11,Genesee,60079,46669,18782,40.25,UNYTS,"(43.000121, -78.172679)",11 (Nov)
2016,11,Greene,49221,38235,14650,38.32,Center for Donation and Transplant in New York,"(42.298326, -73.973376)",11 (Nov)
2016,11,Hamilton,4836,3757,1607,42.77,Center for Donation and Transplant in New York,"(43.618468, -74.395268)",11 (Nov)
2016,11,Herkimer,64519,50118,18723,37.36,Center for Donation and Transplant in New York,"(43.070026, -74.994246)",11 (Nov)
2016,11,Jefferson,116229,90287,39517,43.77,Finger Lakes Donor Recovery Network,"(44.019295, -75.898971)",11 (Nov)
2016,11,Kings,2504700,1945651,398328,20.47,New York Organ Donor Network,"(40.65642, -73.950691)",11 (Nov)
2016,11,Lewis,27087,21041,8674,41.22,Finger Lakes Donor Recovery Network,"(43.785537, -75.446296)",11 (Nov)
2016,11,Livingston,65393,50797,19381,38.15,Finger Lakes Donor Recovery Network,"(42.763754, -77.765392)",11 (Nov)
2016,11,Madison,73442,57050,21747,38.12,Finger Lakes Donor Recovery Network,"(42.986917, -75.720031)",11 (Nov)
2016,11,Monroe,744344,578206,199865,34.57,Finger Lakes Donor Recovery Network,"(43.161748, -77.620143)",11 (Nov)
2016,11,Montgomery,50219,39010,11833,30.33,Center for Donation and Transplant in New York,"(42.933637, -74.341972)",11 (Nov)
2016,11,Nassau,1339532,1040548,255369,24.54,New York Organ Donor Network,"(40.715749, -73.601185)",11 (Nov)
2016,11,New York,1585873,1231906,495694,40.24,New York Organ Donor Network,"(40.726966, -74.005966)",11 (Nov)
2016,11,Niagara,216469,168153,72925,43.37,UNYTS,"(43.134634, -78.856419)",11 (Nov)
2016,11,Oneida,234878,182453,41670,22.84,Center for Donation and Transplant in New York,"(43.149482, -75.361773)",11 (Nov)
2016,11,Onondaga,467026,362786,135926,37.47,Finger Lakes Donor Recovery Network,"(43.065629, -76.168033)",11 (Nov)
2016,11,Ontario,107931,83841,38095,45.44,Finger Lakes Donor Recovery Network,"(42.894571, -77.252045)",11 (Nov)
2016,11,Orange,372813,289601,84144,29.06,New York Organ Donor Network,"(41.422459, -74.241929)",11 (Nov)
2016,11,Orleans,42883,33312,3777,11.34,UNYTS,"(43.248394, -78.218438)",11 (Nov)
2016,11,Oswego,122109,94854,31896,33.63,Finger Lakes Donor Recovery Network,"(43.39123, -76.31133)",11 (Nov)
2016,11,Otsego,62259,48363,18089,37.4,Center for Donation and Transplant in New York,"(42.564852, -75.060334)",11 (Nov)
2016,11,Out of State,0,0,183,0,,,11 (Nov)
2016,11,Putnam,99710,77455,28849,37.25,New York Organ Donor Network,"(41.41131, -73.717443)",11 (Nov)
2016,11,Queens,2230722,1732825,277874,16.04,New York Organ Donor Network,"(40.749338, -73.789673)",11 (Nov)
2016,11,Rensselaer,159429,123844,43699,35.29,Center for Donation and Transplant in New York,"(42.70098, -73.628669)",11 (Nov)
2016,11,Richmond,468730,364109,73268,20.12,New York Organ Donor Network,"(40.566763, -74.148102)",11 (Nov)
2016,11,Rockland,311687,242118,56676,23.41,New York Organ Donor Network,"(41.127287, -74.017033)",11 (Nov)
2016,11,Saratoga,219607,170591,83504,48.95,Center for Donation and Transplant in New York,"(43.00894, -73.786779)",11 (Nov)
2016,11,Schenectady,154727,120192,47956,39.9,Center for Donation and Transplant in New York,"(42.809233, -73.946838)",11 (Nov)
2016,11,Schoharie,32749,25439,9364,36.81,Center for Donation and Transplant in New York,"(42.643426, -74.434606)",11 (Nov)
2016,11,Schuyler,18343,14249,5606,39.34,Finger Lakes Donor Recovery Network,"(42.38593, -76.872032)",11 (Nov)
2016,11,Seneca,35251,27383,5379,19.64,Finger Lakes Donor Recovery Network,"(42.833627, -76.82753)",11 (Nov)
2016,11,St Lawrence,111944,86958,21161,24.33,Center for Donation and Transplant in New York,"(44.689468, -75.242045)",11 (Nov)
2016,11,Steuben,98990,76895,29966,38.97,Finger Lakes Donor Recovery Network,"(42.270053, -77.324618)",11 (Nov)
2016,11,Suffolk,1493350,1160034,355380,30.64,New York Organ Donor Network,"(40.820237, -73.119032)",11 (Nov)
2016,11,Sullivan,77547,60239,17249,28.63,Center for Donation and Transplant in New York,"(41.705166, -74.711705)",11 (Nov)
2016,11,Tioga,51125,39714,15425,38.84,Center for Donation and Transplant in New York,"(42.120252, -76.29595)",11 (Nov)
2016,11,Tompkins,101564,78895,42668,54.08,Finger Lakes Donor Recovery Network,"(42.461024, -76.478784)",11 (Nov)
2016,11,Ulster,182493,141761,48671,34.33,Center for Donation and Transplant in New York,"(41.848374, -74.099412)",11 (Nov)
2016,11,Unknown,0,0,25913,0,,,11 (Nov)
2016,11,Warren,65707,51041,15229,29.84,Center for Donation and Transplant in New York,"(43.403024, -73.716044)",11 (Nov)
2016,11,Washington,63216,49106,16141,32.87,Center for Donation and Transplant in New York,"(43.289513, -73.454761)",11 (Nov)
2016,11,Wayne,93772,72842,23507,32.27,Finger Lakes Donor Recovery Network,"(43.144336, -77.117995)",11 (Nov)
2016,11,Westchester,949113,737271,197487,26.79,New York Organ Donor Network,"(41.039278, -73.805386)",11 (Nov)
2016,11,Wyoming,42155,32746,12760,38.97,UNYTS,"(42.723641, -78.204473)",11 (Nov)
2016,11,Yates,25348,19690,7312,37.14,Finger Lakes Donor Recovery Network,"(42.634338, -77.078311)",11 (Nov)
2016,11,TOTAL NYS,19378102,15052907,4326123,28.74,,,11 (Nov)
2016,12,Albany,304204,236306,80816,34.2,Center for Donation and Transplant in New York,"(42.678066, -73.814233)",12 (Dec)
2016,12,Allegany,48946,38021,14039,36.92,UNYTS,"(42.226801, -78.020567)",12 (Dec)
2016,12,Bronx,1385108,1075952,186517,17.34,New York Organ Donor Network,"(40.85589, -73.868294)",12 (Dec)
2016,12,Broome,200600,155826,58477,37.53,Center for Donation and Transplant in New York,"(42.122015, -75.933191)",12 (Dec)
2016,12,Cattauragus,80317,62390,22278,35.71,UNYTS,"(42.224267, -78.606673)",12 (Dec)
2016,12,Cayuga,80026,62164,21503,34.59,Finger Lakes Donor Recovery Network,"(42.940095, -76.560755)",12 (Dec)
2016,12,Chautauqua,134905,104794,41802,39.89,UNYTS,"(42.246904, -79.315313)",12 (Dec)
2016,12,Chemung,88830,69003,29113,42.19,Finger Lakes Donor Recovery Network,"(42.116644, -76.812331)",12 (Dec)
2016,12,Chenango,50477,39211,12787,32.61,Finger Lakes Donor Recovery Network,"(42.481798, -75.570013)",12 (Dec)
2016,12,Clinton,82128,63797,24223,37.97,Center for Donation and Transplant in New York,"(44.731944, -73.548883)",12 (Dec)
2016,12,Columbia,63096,49013,20459,41.74,Center for Donation and Transplant in New York,"(42.276913, -73.682168)",12 (Dec)
2016,12,Cortland,49336,38324,14603,38.1,Finger Lakes Donor Recovery Network,"(42.597101, -76.143291)",12 (Dec)
2016,12,Delaware,47980,37271,11626,31.19,Center for Donation and Transplant in New York,"(42.242972, -74.997944)",12 (Dec)
2016,12,Dutchess,297488,231089,79550,34.42,Center for Donation and Transplant in New York,"(41.686216, -73.840468)",12 (Dec)
2016,12,Erie,919040,713910,281523,39.43,UNYTS,"(42.888143, -78.795544)",12 (Dec)
2016,12,Essex,39370,30583,12658,41.39,Center for Donation and Transplant in New York,"(44.166026, -73.685145)",12 (Dec)
2016,12,Franklin,51599,40082,14467,36.09,Center for Donation and Transplant in New York,"(44.705699, -74.340621)",12 (Dec)
2016,12,Fulton,55531,43136,13681,31.72,Center for Donation and Transplant in New York,"(43.06014, -74.331296)",12 (Dec)
2016,12,Genesee,60079,46669,18856,40.4,UNYTS,"(43.000121, -78.172679)",12 (Dec)
2016,12,Greene,49221,38235,14734,38.54,Center for Donation and Transplant in New York,"(42.298326, -73.973376)",12 (Dec)
2016,12,Hamilton,4836,3757,1620,43.12,Center for Donation and Transplant in New York,"(43.618468, -74.395268)",12 (Dec)
2016,12,Herkimer,64519,50118,18853,37.62,Center for Donation and Transplant in New York,"(43.070026, -74.994246)",12 (Dec)
2016,12,Jefferson,116229,90287,39721,43.99,Finger Lakes Donor Recovery Network,"(44.019295, -75.898971)",12 (Dec)
2016,12,Kings,2504700,1945651,403140,20.72,New York Organ Donor Network,"(40.65642, -73.950691)",12 (Dec)
2016,12,Lewis,27087,21041,8723,41.46,Finger Lakes Donor Recovery Network,"(43.785537, -75.446296)",12 (Dec)
2016,12,Livingston,65393,50797,19481,38.35,Finger Lakes Donor Recovery Network,"(42.763754, -77.765392)",12 (Dec)
2016,12,Madison,73442,57050,21902,38.39,Finger Lakes Donor Recovery Network,"(42.986917, -75.720031)",12 (Dec)
2016,12,Monroe,744344,578206,201461,34.84,Finger Lakes Donor Recovery Network,"(43.161748, -77.620143)",12 (Dec)
2016,12,Montgomery,50219,39010,11913,30.54,Center for Donation and Transplant in New York,"(42.933637, -74.341972)",12 (Dec)
2016,12,Nassau,1339532,1040548,256895,24.69,New York Organ Donor Network,"(40.715749, -73.601185)",12 (Dec)
2016,12,New York,1585873,1231906,500736,40.65,New York Organ Donor Network,"(40.726966, -74.005966)",12 (Dec)
2016,12,Niagara,216469,168153,73285,43.58,UNYTS,"(43.134634, -78.856419)",12 (Dec)
2016,12,Oneida,234878,182453,41996,23.02,Center for Donation and Transplant in New York,"(43.149482, -75.361773)",12 (Dec)
2016,12,Onondaga,467026,362786,136785,37.7,Finger Lakes Donor Recovery Network,"(43.065629, -76.168033)",12 (Dec)
2016,12,Ontario,107931,83841,38336,45.72,Finger Lakes Donor Recovery Network,"(42.894571, -77.252045)",12 (Dec)
2016,12,Orange,372813,289601,84705,29.25,New York Organ Donor Network,"(41.422459, -74.241929)",12 (Dec)
2016,12,Orleans,42883,33312,3816,11.46,UNYTS,"(43.248394, -78.218438)",12 (Dec)
2016,12,Oswego,122109,94854,32134,33.88,Finger Lakes Donor Recovery Network,"(43.39123, -76.31133)",12 (Dec)
2016,12,Otsego,62259,48363,18152,37.53,Center for Donation and Transplant in New York,"(42.564852, -75.060334)",12 (Dec)
2016,12,Out of State,0,0,184,0,,,12 (Dec)
2016,12,Putnam,99710,77455,29021,37.47,New York Organ Donor Network,"(41.41131, -73.717443)",12 (Dec)
2016,12,Queens,2230722,1732825,280777,16.2,New York Organ Donor Network,"(40.749338, -73.789673)",12 (Dec)
2016,12,Rensselaer,159429,123844,43959,35.5,Center for Donation and Transplant in New York,"(42.70098, -73.628669)",12 (Dec)
2016,12,Richmond,468730,364109,73865,20.29,New York Organ Donor Network,"(40.566763, -74.148102)",12 (Dec)
2016,12,Rockland,311687,242118,57058,23.57,New York Organ Donor Network,"(41.127287, -74.017033)",12 (Dec)
2016,12,Saratoga,219607,170591,83969,49.22,Center for Donation and Transplant in New York,"(43.00894, -73.786779)",12 (Dec)
2016,12,Schenectady,154727,120192,48232,40.13,Center for Donation and Transplant in New York,"(42.809233, -73.946838)",12 (Dec)
2016,12,Schoharie,32749,25439,9419,37.03,Center for Donation and Transplant in New York,"(42.643426, -74.434606)",12 (Dec)
2016,12,Schuyler,18343,14249,5629,39.5,Finger Lakes Donor Recovery Network,"(42.38593, -76.872032)",12 (Dec)
2016,12,Seneca,35251,27383,5418,19.79,Finger Lakes Donor Recovery Network,"(42.833627, -76.82753)",12 (Dec)
2016,12,St Lawrence,111944,86958,21161,24.33,Center for Donation and Transplant in New York,"(44.689468, -75.242045)",12 (Dec)
2016,12,Steuben,98990,76895,30099,39.14,Finger Lakes Donor Recovery Network,"(42.270053, -77.324618)",12 (Dec)
2016,12,Suffolk,1493350,1160034,357424,30.81,New York Organ Donor Network,"(40.820237, -73.119032)",12 (Dec)
2016,12,Sullivan,77547,60239,17382,28.86,Center for Donation and Transplant in New York,"(41.705166, -74.711705)",12 (Dec)
2016,12,Tioga,51125,39714,15511,39.06,Center for Donation and Transplant in New York,"(42.120252, -76.29595)",12 (Dec)
2016,12,Tompkins,101564,78895,42876,54.35,Finger Lakes Donor Recovery Network,"(42.461024, -76.478784)",12 (Dec)
